type,retweets,likes,replies,time,author,neg,neu,pos,compound,polarity,subjectivity,length
solo,49.0,207.0,56,2022-11-19T13:31:09.000Z,BBCWorld,0.079,0.795,0.126,0.1027,-0.1666666666666666,0.5,190
retweeted,40.0,0.0,0,2022-11-19T13:05:40.000Z,BBCWorld,0.117,0.755,0.128,0.0772,-0.4,0.6,120
solo,77.0,477.0,88,2022-11-19T12:53:03.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.25,1.0,43
solo,626.0,2102.0,39,2022-11-19T12:29:26.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,50
solo,53.0,209.0,12,2022-11-19T11:58:16.000Z,BBCWorld,0.301,0.699,0.0,-0.6486,-0.2,0.4,70
solo,93.0,476.0,90,2022-11-19T11:31:09.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.3,0.9,65
solo,45.0,215.0,19,2022-11-19T11:05:03.000Z,BBCWorld,0.083,0.552,0.366,0.6249,0.0,0.0,57
solo,92.0,311.0,57,2022-11-19T10:54:33.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,69
solo,35.0,186.0,12,2022-11-19T10:49:49.000Z,BBCWorld,0.0,0.619,0.381,0.5719,0.3,0.0,52
solo,46.0,233.0,14,2022-11-19T10:27:35.000Z,BBCWorld,0.179,0.821,0.0,-0.5719,0.0681818181818181,0.375,117
retweeted,32.0,0.0,0,2022-11-19T10:22:43.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,49
solo,91.0,626.0,89,2022-11-19T10:06:46.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,68
retweeted,628.0,0.0,0,2022-11-19T09:26:48.000Z,BBCWorld,0.103,0.726,0.171,0.1531,0.6,1.0,123
solo,31.0,110.0,6,2022-11-19T09:22:05.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,66
solo,51.0,273.0,72,2022-11-19T09:03:08.000Z,BBCWorld,0.496,0.504,0.0,-0.7096,0.0,0.0,59
solo,101.0,326.0,34,2022-11-19T08:46:02.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,44
solo,59.0,266.0,26,2022-11-19T08:23:03.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0454545454545454,0.1515151515151515,59
solo,204.0,1211.0,194,2022-11-19T08:04:46.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.3,0.9,65
solo,43.0,222.0,22,2022-11-19T02:32:16.000Z,BBCWorld,0.323,0.677,0.0,-0.6486,-0.2,0.4,69
solo,35.0,232.0,11,2022-11-19T01:51:50.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,85
solo,32.0,185.0,24,2022-11-19T01:13:12.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.5,1.0,67
solo,126.0,372.0,217,2022-11-18T23:59:03.000Z,BBCWorld,0.328,0.672,0.0,-0.6597,0.0,0.0,71
solo,51.0,199.0,47,2022-11-18T23:53:06.000Z,BBCWorld,0.0,1.0,0.0,0.0,-0.125,0.125,70
solo,36.0,145.0,18,2022-11-18T23:28:05.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,47
